"N2-137","N2","～ねばならぬ","동사 ない형 어간 + ～ねばならぬ","~하지 않으면 안 된다. ～ねばならない의 더 딱딱한 형태이다.","この<ruby>事実<rt>じじつ</rt></ruby>は<ruby>後世<rt>こうせい</rt></ruby>に<ruby>伝<rt>つた</rt></ruby>えねばならぬ。","이 사실은 후세에 전하지 않으면 안 된다.","<ruby>今後<rt>こんご</rt></ruby>は<ruby>同<rt>おな</rt></ruby>じ<ruby>失敗<rt>しっぱい</rt></ruby>を<ruby>繰<rt>く</rt></ruby>り<ruby>返<rt>かえ</rt></ruby>してはならぬと<ruby>思<rt>おも</rt></ruby>う。","앞으로는 같은 실수를 반복해서는 안 된다고 생각한다.","～ねばならない보다 더 옛스럽고 딱딱하다."
"N2-138","N2","～わけにはいかない","동사 기본형 + ～わけにはいかない","~할 수는 없다. 체면·도리·사회적 이유 때문에 못 한다.","みんなが<ruby>働<rt>はたら</rt></ruby>いているのに、<ruby>自分<rt>じぶん</rt></ruby>だけ<ruby>帰<rt>かえ</rt></ruby>るわけにはいかない。","모두가 일하고 있는데 나만 돌아갈 수는 없다.","お<ruby>客<rt>きゃく</rt></ruby>さまの<ruby>前<rt>まえ</rt></ruby>で、そんな<ruby>態度<rt>たいど</rt></ruby>を<ruby>取<rt>と</rt></ruby>るわけにはいかない。","손님 앞에서 그런 태도를 취할 수는 없다.","ざるを得ない가 상황상 불가피라면, 이쪽은 사회적 제약이 강하다."
"N2-139","N2","～ないわけにはいかない","동사 ない형 + ～わけにはいかない","~하지 않을 수는 없다. 사회적·도리상 해야 한다.","ここまで<ruby>助<rt>たす</rt></ruby>けてもらったのだから、お<ruby>礼<rt>れい</rt></ruby>を<ruby>言<rt>い</rt></ruby>わないわけにはいかない。","여기까지 도움을 받았으니 감사 인사를 하지 않을 수는 없다.","<ruby>部下<rt>ぶか</rt></ruby>が<ruby>困<rt>こま</rt></ruby>っているなら、<ruby>上司<rt>じょうし</rt></ruby>として<ruby>動<rt>うご</rt></ruby>かないわけにはいかない。","부하가 곤란해하고 있다면 상사로서 움직이지 않을 수는 없다.","부정형이지만 의미는 ‘해야 한다’ 쪽에 가깝다."
"N2-140","N2","～ほかない","동사 기본형 + ～ほかない","~할 수밖에 없다. 다른 선택지가 없다.","ここまで<ruby>来<rt>き</rt></ruby>たら、<ruby>信<rt>しん</rt></ruby>じて<ruby>進<rt>すす</rt></ruby>むほかない。","여기까지 왔으면 믿고 나아갈 수밖에 없다.","<ruby>証拠<rt>しょうこ</rt></ruby>がないのだから、いまは<ruby>待<rt>ま</rt></ruby>つほかない。","증거가 없으니 지금은 기다릴 수밖에 없다.","わけにはいかない보다 ‘대안 부재’가 더 중심이다."
"N2-141","N2","～よりほかない","동사 기본형 + ～よりほかない","~하는 수밖에 없다. 유일한 선택임을 강조한다.","この<ruby>天気<rt>てんき</rt></ruby>では、<ruby>予定<rt>よてい</rt></ruby>を<ruby>変<rt>か</rt></ruby>えるよりほかない。","이 날씨로는 일정을 바꾸는 수밖에 없다.","<ruby>本人<rt>ほんにん</rt></ruby>がそう<ruby>言<rt>い</rt></ruby>うなら、<ruby>任<rt>まか</rt></ruby>せるよりほかないだろう。","본인이 그렇게 말한다면 맡기는 수밖에 없을 것이다.","～ほかない보다 구조가 길고 문어적이다."
"N2-142","N2","～よりしかたがない","동사 기본형 + ～よりしかたがない","~하는 수밖에 없다. 달리 방도가 없다.","いまは<ruby>結果<rt>けっか</rt></ruby>を<ruby>静<rt>しず</rt></ruby>かに<ruby>待<rt>ま</rt></ruby>つよりしかたがない。","지금은 결과를 조용히 기다리는 수밖에 없다.","この<ruby>故障<rt>こしょう</rt></ruby>は、<ruby>専門家<rt>せんもんか</rt></ruby>に<ruby>頼<rt>たの</rt></ruby>むよりしかたがない。","이 고장은 전문가에게 맡기는 수밖에 없다.","～ほかない와 뜻은 비슷하고, 회화에서도 자주 쓴다."
"N2-143","N2","～てでも","동사 て형 + ～でも","~해서라도. 어떤 수단을 써서라도 하겠다는 강한 의지다.","<ruby>無理<rt>むり</rt></ruby>をしてでも、<ruby>今日<rt>きょう</rt></ruby>じゅうにこの<ruby>仕事<rt>しごと</rt></ruby>を<ruby>終<rt>お</rt></ruby>わらせたい。","무리를 해서라도 오늘 안에 이 일을 끝내고 싶다.","<ruby>借<rt>か</rt></ruby>りてでも、<ruby>必要<rt>ひつよう</rt></ruby>な<ruby>本<rt>ほん</rt></ruby>はそろえるつもりだ。","빌려서라도 필요한 책은 갖출 생각이다.","화자의 강한 결의가 담긴다."
"N2-144","N2","～てまで","동사 て형 + ～まで","~해 가면서까지. 지나친 행동에 대한 비판·의문이 섞인다.","うそをついてまで、<ruby>自分<rt>じぶん</rt></ruby>をよく<ruby>見<rt>み</rt></ruby>せたいのか。","거짓말을 해 가면서까지 자신을 좋게 보이고 싶은 건가.","<ruby>体<rt>からだ</rt></ruby>を<ruby>壊<rt>こわ</rt></ruby>してまで<ruby>働<rt>はたら</rt></ruby>く<ruby>必要<rt>ひつよう</rt></ruby>はない。","몸을 망가뜨리면서까지 일할 필요는 없다.","～てでも가 의지라면, 이쪽은 과도함에 대한 비판이 많다."
"N2-145","N2","～までして","명사 + ～までして","~까지 해서, ~까지 하면서. 정도가 지나침을 비판적으로 말한다.","<ruby>借金<rt>しゃっきん</rt></ruby>までして、<ruby>高級車<rt>こうきゅうしゃ</rt></ruby>を<ruby>買<rt>か</rt></ruby>うことはない。","빚까지 내서 고급차를 살 필요는 없다.","そんなことまでして<ruby>勝<rt>か</rt></ruby>ちたいのかと、みんながあきれていた。","그런 것까지 해서 이기고 싶은 거냐며 모두가 질려 했다.","てまで의 명사 접속형이다."
"N2-146","N2","～なしに（は）","명사 + ～なしに（は）","~없이(는). 필수 요소가 없으면 성립하지 않음을 말한다.","<ruby>努力<rt>どりょく</rt></ruby>なしには、<ruby>本当<rt>ほんとう</rt></ruby>の<ruby>成長<rt>せいちょう</rt></ruby>はない。","노력 없이는 진정한 성장은 없다.","<ruby>本人<rt>ほんにん</rt></ruby>の<ruby>同意<rt>どうい</rt></ruby>なしに、<ruby>話<rt>はなし</rt></ruby>を<ruby>進<rt>すす</rt></ruby>めることはできない。","본인의 동의 없이 이야기를 진행할 수는 없다.","필수 조건의 부재를 문어적으로 말한다."
"N2-147","N2","～なしで（は）","명사 + ～なしで（は）","~없이(는). ～なしに（は）보다 조금 더 구어적이다.","この<ruby>作業<rt>さぎょう</rt></ruby>は、<ruby>説明書<rt>せつめいしょ</rt></ruby>なしではできない。","이 작업은 설명서 없이는 할 수 없다.","<ruby>予約<rt>よやく</rt></ruby>なしでは、きょうは<ruby>入店<rt>にゅうてん</rt></ruby>できません。","예약 없이는 오늘 입장할 수 없습니다.","～なしに（は）보다 일상적인 안내에 더 자연스럽다."
"N2-148","N2","～ずじまい","동사 ない형 어간 + ～ずじまい","~하지 못한 채 끝나다. 못 한 채로 마무리된 아쉬움이다.","その<ruby>映画<rt>えいが</rt></ruby>は<ruby>結局<rt>けっきょく</rt></ruby><ruby>見<rt>み</rt></ruby>ずじまいだった。","그 영화는 결국 보지 못한 채 끝났다.","<ruby>忙<rt>いそが</rt></ruby>しすぎて、<ruby>友人<rt>ゆうじん</rt></ruby>に<ruby>連絡<rt>れんらく</rt></ruby>せずじまいで<ruby>一日<rt>いちにち</rt></ruby>が<ruby>終<rt>お</rt></ruby>わった。","너무 바빠서 친구에게 연락하지 못한 채 하루가 끝났다.","못 한 채 끝난 유감·미완의 느낌이 있다."
"N2-149","N2","～たまでだ","동사 た형 + ～までだ","~했을 뿐이다. 이유·변명을 담아 담담하게 말한다.","<ruby>私<rt>わたし</rt></ruby>は<ruby>知<rt>し</rt></ruby>っていることを<ruby>正直<rt>しょうじき</rt></ruby>に<ruby>話<rt>はな</rt></ruby>したまでだ。","나는 알고 있는 것을 솔직하게 말했을 뿐이다.","<ruby>困<rt>こま</rt></ruby>っていたから、<ruby>少<rt>すこ</rt></ruby>し<ruby>手伝<rt>てつだ</rt></ruby>ったまでだ。","곤란해하고 있었기에 조금 도와줬을 뿐이다.","행동의 의미를 축소해 설명하는 느낌이다."
"N2-150","N2","～たまでのことだ","동사 た형 + ～までのことだ","~했을 뿐인 일이다. 더 단정적·담담하다.","<ruby>礼<rt>れい</rt></ruby>には<ruby>及<rt>およ</rt></ruby>ばない。<ruby>当然<rt>とうぜん</rt></ruby>のことをしたまでのことだ。","고마워할 것 없다. 당연한 일을 했을 뿐인 일이다.","<ruby>頼<rt>たの</rt></ruby>まれたから<ruby>応<rt>こた</rt></ruby>えたまでのことだ。","부탁받았기에 응했을 뿐인 일이다.","～たまでだ보다 더 설명적이고 문말 서술에 잘 온다."
"N2-151","N2","～<ruby>抜<rt>ぬ</rt></ruby>く","동사 ます형 + ～抜く","끝까지 ~해내다. 고난을 버티며 완수함을 나타낸다.","あの<ruby>選手<rt>せんしゅ</rt></ruby>は<ruby>四十二<rt>よんじゅうに</rt></ruby>キロを<ruby>走<rt>はし</rt></ruby>り<ruby>抜<rt>ぬ</rt></ruby>いた。","저 선수는 42킬로미터를 끝까지 달려냈다.","<ruby>長<rt>なが</rt></ruby>い<ruby>会議<rt>かいぎ</rt></ruby>でも、<ruby>最後<rt>さいご</rt></ruby>まで<ruby>聞<rt>き</rt></ruby>き<ruby>抜<rt>ぬ</rt></ruby>く<ruby>姿勢<rt>しせい</rt></ruby>が<ruby>大切<rt>たいせつ</rt></ruby>だ。","긴 회의라도 끝까지 들어내는 자세가 중요하다.","きる보다 고난을 뚫고 완수하는 느낌이 더 강하다."
"N2-152","N2","～ものがある","보통형 + ～ものがある","~하는 바가 있다; ~한 데가 있다. 깊은 인상·감동을 담는다.","この<ruby>文章<rt>ぶんしょう</rt></ruby>には<ruby>人<rt>ひと</rt></ruby>の<ruby>心<rt>こころ</rt></ruby>を<ruby>動<rt>うご</rt></ruby>かすものがある。","이 글에는 사람의 마음을 움직이는 바가 있다.","<ruby>彼女<rt>かのじょ</rt></ruby>の<ruby>生<rt>い</rt></ruby>き<ruby>方<rt>かた</rt></ruby>には<ruby>学<rt>まな</rt></ruby>ぶべきものがある。","그녀의 삶의 방식에는 배울 만한 점이 있다.","단순 사실 보고가 아니라 감탄적 평가다."
"N2-153","N2","～たいものだ","동사 ます형 + ～たいものだ","~하고 싶다; ~했으면 한다. 일반론적·감상적 소망이다.","いつか<ruby>家族<rt>かぞく</rt></ruby>みんなで<ruby>海辺<rt>うみべ</rt></ruby>の<ruby>町<rt>まち</rt></ruby>に<ruby>住<rt>す</rt></ruby>みたいものだ。","언젠가 가족 모두와 바닷가 마을에 살고 싶은 법이다.","<ruby>若<rt>わか</rt></ruby>いうちに、もっといろいろな<ruby>経験<rt>けいけん</rt></ruby>をしておきたいものだ。","젊을 때 더 여러 경험을 해 두고 싶은 법이다.","N5의 ～たい보다 더 감상적이고 일반론적이다."
"N2-154","N2","～て<ruby>当然<rt>とうぜん</rt></ruby>だ","동사 て형 + 当然だ","~해도 당연하다. 상황상 그 결과가 자연스럽다.","これだけ<ruby>忙<rt>いそが</rt></ruby>しければ、<ruby>疲<rt>つか</rt></ruby>れて<ruby>当然<rt>とうぜん</rt></ruby>だ。","이만큼 바쁘면 피곤해도 당연하다.","あんな<ruby>失礼<rt>しつれい</rt></ruby>なことを<ruby>言<rt>い</rt></ruby>われたら、<ruby>怒<rt>おこ</rt></ruby>って<ruby>当然<rt>とうぜん</rt></ruby>だ。","그렇게 무례한 말을 들으면 화나도 당연하다.","결과가 자연스러움을 직접 평가한다."
"N2-155","N2","～のも<ruby>当然<rt>とうぜん</rt></ruby>だ","보통형 + のも当然だ","~하는 것도 당연하다. 상황상 그런 결과는 자연스럽다.","こんなに<ruby>準備<rt>じゅんび</rt></ruby>したのだから、<ruby>成功<rt>せいこう</rt></ruby>するのも<ruby>当然<rt>とうぜん</rt></ruby>だ。","이렇게 준비했으니 성공하는 것도 당연하다.","<ruby>連日<rt>れんじつ</rt></ruby><ruby>残業<rt>ざんぎょう</rt></ruby>していれば、<ruby>体調<rt>たいちょう</rt></ruby>を<ruby>崩<rt>くず</rt></ruby>すのも<ruby>当然<rt>とうぜん</rt></ruby>だ。","연일 야근하고 있으면 몸 상태를 해치는 것도 당연하다.","て当然だ보다 절 전체를 명사화해 받는다."
"N2-156","N2","～がたい","동사 ます형 + ～がたい","~하기 어렵다. 심리적·가치판단적으로 곤란하다.","その<ruby>説明<rt>せつめい</rt></ruby>だけでは、どうしても<ruby>納得<rt>なっとく</rt></ruby>しがたい。","그 설명만으로는 아무래도 납득하기 어렵다.","こんな<ruby>結果<rt>けっか</rt></ruby>を<ruby>見<rt>み</rt></ruby>せられては、<ruby>信<rt>しん</rt></ruby>じがたいと<ruby>感<rt>かん</rt></ruby>じる人もいるだろう。","이런 결과를 보여지면 믿기 어렵다고 느끼는 사람도 있을 것이다.","づらい보다 문어적이고 판단·심리 쪽에 잘 붙는다."
"N2-157","N2","～がち","동사 ます형 / 명사 + ～がち","~하기 쉽다; ~하는 경향이 있다. 주로 부정적 경향이다.","<ruby>忙<rt>いそが</rt></ruby>しいと、つい<ruby>睡眠不足<rt>すいみんぶそく</rt></ruby>になりがちだ。","바쁘면 그만 수면 부족이 되기 쉽다.","<ruby>冬<rt>ふゆ</rt></ruby>は<ruby>運動不足<rt>うんどうぶそく</rt></ruby>がちなので、<ruby>意識<rt>いしき</rt></ruby>して<ruby>歩<rt>ある</rt></ruby>いている。","겨울에는 운동 부족이 되기 쉬워서 의식하고 걷고 있다.","반복적·습관적 경향을 나타낸다."
"N2-158","N2","～<ruby>気味<rt>ぎみ</rt></ruby>","동사 ます형 / 명사 + 気味","~기미, ~한 느낌. 일시적인 징후·기색이다.","このごろ<ruby>少<rt>すこ</rt></ruby>し<ruby>疲<rt>つか</rt></ruby>れ<ruby>気味<rt>ぎみ</rt></ruby>だから、<ruby>早<rt>はや</rt></ruby>めに<ruby>寝<rt>ね</rt></ruby>るようにしている。","요즘 조금 피곤한 기미라 일찍 자려고 하고 있다.","<ruby>最近<rt>さいきん</rt></ruby>、<ruby>風邪<rt>かぜ</rt></ruby><ruby>気味<rt>ぎみ</rt></ruby>の<ruby>人<rt>ひと</rt></ruby>が<ruby>多<rt>おお</rt></ruby>い。","최근 감기 기미인 사람이 많다.","がち가 반복 경향이면, 気味는 일시적 징후다."
"N2-159","N2","～きり","동사 た형 / 명사 + ～きり","~한 채로; ~만. 상태 고정이나 한정을 나타낸다.","<ruby>彼<rt>かれ</rt></ruby>は<ruby>朝<rt>あさ</rt></ruby><ruby>出<rt>で</rt></ruby>かけたきり、まだ<ruby>戻<rt>もど</rt></ruby>っていない。","그는 아침에 나간 채 아직 돌아오지 않았다.","きょうは<ruby>二人<rt>ふたり</rt></ruby>きりで、ゆっくり<ruby>話<rt>はな</rt></ruby>せそうだ。","오늘은 둘뿐이라 느긋하게 이야기할 수 있을 것 같다.","だけ보다 ‘그 상태로 계속’의 느낌이 있을 수 있다."
"N2-160","N2","～っきり","동사 た형 / 명사 + ～っきり","~한 채로; ~뿐. きり의 구어적 형태이다.","あの<ruby>日<rt>ひ</rt></ruby><ruby>会<rt>あ</rt></ruby>ったっきり、<ruby>連絡<rt>れんらく</rt></ruby>がない。","그날 만난 이후로 연락이 없다.","いまは<ruby>家族<rt>かぞく</rt></ruby>っきりで<ruby>静<rt>しず</rt></ruby>かに<ruby>過<rt>す</rt></ruby>ごしたい。","지금은 가족뿐만으로 조용히 보내고 싶다.","きり보다 더 구어적이고 가벼운 느낌이다."
"N2-161","N2","～げ","い형용사 어간 / な형용사 어간 + ～げ","~한 듯한, ~스러운 기색을 나타낸다.","<ruby>彼女<rt>かのじょ</rt></ruby>は<ruby>不安<rt>ふあん</rt></ruby>げに<ruby>何度<rt>なんど</rt></ruby>も<ruby>時計<rt>とけい</rt></ruby>を<ruby>見<rt>み</rt></ruby>ていた。","그녀는 불안한 듯이 몇 번이고 시계를 보고 있었다.","<ruby>子<rt>こ</rt></ruby>どもたちは<ruby>誇<rt>ほこ</rt></ruby>らしげな<ruby>顔<rt>かお</rt></ruby>で<ruby>作品<rt>さくひん</rt></ruby>を<ruby>見<rt>み</rt></ruby>せてくれた。","아이들은 자랑스러운 듯한 얼굴로 작품을 보여 주었다.","～そうだ보다 더 주관적이고 문학적인 기색 묘사다."
